source_file,csv_name,C:\Users\kschi\OneDrive\Desktop\Placards\TEST_SVGs\020NOBL_clean.svg,area,area_est,axis,bbox_area_sum,bin_center,check,commands,count,coverage_percent,def_id,file,fill,has_HV,href,id,index,kind_prop,opacity,rank,stroke,stroke_width,tag,value,vb_area
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,959,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,960,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,961,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,962,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,963,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,964,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,965,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,966,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,967,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,968,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,969,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,970,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,971,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,972,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,973,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,974,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,975,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,976,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,977,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,978,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,979,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,980,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,981,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,982,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,983,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,984,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,985,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,986,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,987,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 V:1,,,,,none,1,,,988,,,,#0000ff,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,989,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,990,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,991,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,992,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,993,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,994,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,995,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,996,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,997,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,998,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,999,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1000,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1001,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1002,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1003,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1004,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1005,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1006,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1007,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1008,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1009,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1010,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1011,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1012,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1013,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1014,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1015,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1016,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1017,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1018,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1019,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1020,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1021,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1022,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1023,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1024,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1025,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1026,,,,,,g,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1027,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1028,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1029,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1030,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1031,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1032,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1033,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1034,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1035,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1036,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1037,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1038,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1039,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1040,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1041,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1042,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1043,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1044,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1045,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1046,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1047,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1048,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1049,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1050,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1051,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1052,,,,,,g,,
020NOBL_clean,elements.csv,,,186598.08,,,,,M:1 H:2 V:2,,,,,none,1,,,1053,,,,#000000,38.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1054,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1055,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1056,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1057,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1058,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1059,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1060,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1061,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1062,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1063,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1064,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1065,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1066,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1067,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1068,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1069,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1070,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1071,,,,,,use,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,,0,,,1072,,,,,,path,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,none,0,,,1073,,,,#000000,0.0,path,,
020NOBL_clean,elements.csv,,,,,,,,M:1 H:1,,,,,none,1,,,1074,,,,#000000,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1075,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1076,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1077,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1078,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1079,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1080,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1081,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1082,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1083,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1084,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1085,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1086,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1087,,,,,,use,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,,0,,,1088,,,,,,path,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,none,0,,,1089,,,,#000000,0.0,path,,
020NOBL_clean,elements.csv,,,190.53,,,,,M:1 H:1,,,,,none,1,,,1090,,,,#000000,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1091,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1092,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1093,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1094,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1095,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1096,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1097,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1098,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1099,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1100,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1101,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1102,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1103,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1104,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1105,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1106,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1107,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1108,,,,,,use,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,,0,,,1109,,,,,,path,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,none,0,,,1110,,,,#000000,0.0,path,,
020NOBL_clean,elements.csv,,,433.38,,,,,M:1 H:1,,,,,none,1,,,1111,,,,#000000,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1112,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1113,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1114,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1115,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1116,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1117,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1118,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1119,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1120,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1121,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1122,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1123,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1124,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1125,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1126,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1127,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1128,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1129,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1130,,,,,,use,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,,0,,,1131,,,,,,path,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,none,0,,,1132,,,,#000000,0.0,path,,
020NOBL_clean,elements.csv,,,550.80,,,,,M:1 H:1,,,,,none,1,,,1133,,,,#000000,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1134,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1135,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1136,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1137,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1138,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1139,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1140,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1141,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1142,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1143,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1144,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1145,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1146,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1147,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1148,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1149,,,,,,use,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,,0,,,1150,,,,,,path,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,none,0,,,1151,,,,#000000,0.0,path,,
020NOBL_clean,elements.csv,,,1198.37,,,,,M:1 H:1,,,,,none,1,,,1152,,,,#000000,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1153,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1154,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1155,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1156,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1157,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1158,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1159,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1160,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1161,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1162,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1163,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1164,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1165,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1166,,,,,,use,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,,0,,,1167,,,,,,path,,
020NOBL_clean,elements.csv,,,24.88,,,,,M:1 Z:1,,,,,none,0,,,1168,,,,#000000,0.0,path,,
020NOBL_clean,elements.csv,,,191.29,,,,,M:1 H:1,,,,,none,1,,,1169,,,,#000000,12.0,path,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1170,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1171,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1172,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1173,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1174,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1175,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1176,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1177,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1178,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1179,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1180,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1181,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1182,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1183,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1184,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1185,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1186,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1187,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1188,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1189,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1190,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1191,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1192,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1193,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1194,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1195,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1196,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1197,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1198,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1199,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1200,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1201,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1202,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1203,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1204,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1205,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1206,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1207,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1208,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1209,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1210,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1211,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1212,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1213,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1214,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1215,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1216,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1217,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1218,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1219,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1220,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1221,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1222,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1223,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1224,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1225,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1226,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1227,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1228,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1229,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1230,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,,0,,,1231,,,,,,use,,
020NOBL_clean,elements.csv,,,,,,,,,,,,,black,0,,,1232,,,,,,text,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_1,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_2,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_3,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_4,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_38,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_36,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_56,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_55,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_44,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_50,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_49,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_29,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,clip_6,,,,,,,,,,,,clipPath,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_47,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_37,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_40,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_42,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_3,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_41,,,,,,,,,,,,path,,
020NOBL_clean,fonts_defs_map.csv,,,,,,,,,,,font_5_53,,,,,,,,,,,,path,,
